County,Fips,Topic,Subtopic,Year,Measure,Value,State Value,Number,"Crude Rate per 100,000",Crude Rate (per 500 pop.),Lower Limit,Upper Limit,People per License,Total Licenses,Type A Licenses,Type B Licenses,Type C Licenses,Type Unknown Licenses
Fond du Lac,55039,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",814.38,759.56,,814.38,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2018,Lower Limit,759.21,752.47,,,,759.21,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2018,Number,837,44125,837,,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2018,Upper Limit,869.56,766.64,,,,,869.56,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",800.36,761.96,,800.36,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2019,Lower Limit,745.74,754.87,,,,745.74,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2019,Number,825,44381,825,,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2019,Upper Limit,854.97,769.05,,,,,854.97,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",716.27,719.59,,716.27,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2020,Lower Limit,664.87,712.74,,,,664.87,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2020,Number,746,42429,746,,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2020,Upper Limit,767.67,726.44,,,,,767.67,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",748.8,727.15,,748.8,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2021,Lower Limit,696.25,720.25,,,,696.25,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2021,Number,780,42757,780,,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2021,Upper Limit,801.36,734.04,,,,,801.36,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",776.22,691.01,,776.22,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2022,Lower Limit,722.64,684.3,,,,722.64,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2022,Number,806,40718,806,,,,,,,,,,
Fond du Lac,55039,Alcohol,Hospitalizations,2022,Upper Limit,829.81,697.72,,,,,829.81,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),1.47,1.5,,,1.47,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,People per License,339.04,334.38,,,,,,339.04,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Total Licenses,300,17041,,,,,,,300,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Type A,73,4057,,,,,,,,73,,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Type B,220,12372,,,,,,,,,220,,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Type C,10,698,,,,,,,,,,10,
Fond du Lac,55039,Alcohol,Outlet Density,2010,Type Unknown,5,733,,,,,,,,,,,5
Fond du Lac,55039,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),1.5,1.49,,,1.5,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2011,People per License,333.88,335.3,,,,,,333.88,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2011,Total Licenses,305,17040,,,,,,,305,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2011,Type A,77,3890,,,,,,,,77,,,
Fond du Lac,55039,Alcohol,Outlet Density,2011,Type B,227,11788,,,,,,,,,227,,
Fond du Lac,55039,Alcohol,Outlet Density,2011,Type C,7,696,,,,,,,,,,7,
Fond du Lac,55039,Alcohol,Outlet Density,2011,Type Unknown,3,1533,,,,,,,,,,,3
Fond du Lac,55039,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),1.48,1.49,,,1.48,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2012,People per License,337.1,336.2,,,,,,337.1,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2012,Total Licenses,302,17040,,,,,,,302,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2012,Type A,79,4311,,,,,,,,79,,,
Fond du Lac,55039,Alcohol,Outlet Density,2012,Type B,225,12872,,,,,,,,,225,,
Fond du Lac,55039,Alcohol,Outlet Density,2012,Type C,6,741,,,,,,,,,,6,
Fond du Lac,55039,Alcohol,Outlet Density,2012,Type Unknown,1,97,,,,,,,,,,,1
Fond du Lac,55039,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),1.44,1.48,,,1.44,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2013,People per License,347.67,338.52,,,,,,347.67,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2013,Total Licenses,293,16968,,,,,,,293,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2013,Type A,81,4382,,,,,,,,81,,,
Fond du Lac,55039,Alcohol,Outlet Density,2013,Type B,214,12842,,,,,,,,,214,,
Fond du Lac,55039,Alcohol,Outlet Density,2013,Type C,7,734,,,,,,,,,,7,
Fond du Lac,55039,Alcohol,Outlet Density,2013,Type Unknown,1,26,,,,,,,,,,,1
Fond du Lac,55039,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),1.45,1.47,,,1.45,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2014,People per License,345.54,340.6,,,,,,345.54,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2014,Total Licenses,295,16898,,,,,,,295,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2014,Type A,81,4412,,,,,,,,81,,,
Fond du Lac,55039,Alcohol,Outlet Density,2014,Type B,219,12822,,,,,,,,,219,,
Fond du Lac,55039,Alcohol,Outlet Density,2014,Type C,7,743,,,,,,,,,,7,
Fond du Lac,55039,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Fond du Lac,55039,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),1.45,1.47,,,1.45,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2015,People per License,343.65,340.24,,,,,,343.65,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2015,Total Licenses,297,16948,,,,,,,297,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2015,Type A,86,4466,,,,,,,,86,,,
Fond du Lac,55039,Alcohol,Outlet Density,2015,Type B,213,12750,,,,,,,,,213,,
Fond du Lac,55039,Alcohol,Outlet Density,2015,Type C,8,853,,,,,,,,,,8,
Fond du Lac,55039,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Fond du Lac,55039,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),1.45,1.47,,,1.45,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2016,People per License,345.88,340.01,,,,,,345.88,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2016,Total Licenses,296,17012,,,,,,,296,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2016,Type A,94,4684,,,,,,,,94,,,
Fond du Lac,55039,Alcohol,Outlet Density,2016,Type B,210,12757,,,,,,,,,210,,
Fond du Lac,55039,Alcohol,Outlet Density,2016,Type C,10,908,,,,,,,,,,10,
Fond du Lac,55039,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Fond du Lac,55039,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.43,1.47,,,1.43,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2017,People per License,350.58,339.35,,,,,,350.58,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2017,Total Licenses,293,17100,,,,,,,293,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2017,Type A,94,4866,,,,,,,,94,,,
Fond du Lac,55039,Alcohol,Outlet Density,2017,Type B,207,12882,,,,,,,,,207,,
Fond du Lac,55039,Alcohol,Outlet Density,2017,Type C,12,882,,,,,,,,,,12,
Fond du Lac,55039,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Fond du Lac,55039,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),1.43,1.47,,,1.43,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2018,People per License,349.84,339.74,,,,,,349.84,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2018,Total Licenses,295,17116,,,,,,,295,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2018,Type A,92,4954,,,,,,,,92,,,
Fond du Lac,55039,Alcohol,Outlet Density,2018,Type B,212,12899,,,,,,,,,212,,
Fond du Lac,55039,Alcohol,Outlet Density,2018,Type C,12,914,,,,,,,,,,12,
Fond du Lac,55039,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Fond du Lac,55039,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),1.43,1.47,,,1.43,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2019,People per License,349.12,341.13,,,,,,349.12,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2019,Total Licenses,295,17086,,,,,,,295,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2019,Type A,87,4665,,,,,,,,87,,,
Fond du Lac,55039,Alcohol,Outlet Density,2019,Type B,208,12099,,,,,,,,,208,,
Fond du Lac,55039,Alcohol,Outlet Density,2019,Type C,14,862,,,,,,,,,,14,
Fond du Lac,55039,Alcohol,Outlet Density,2019,Type Unknown,11,965,,,,,,,,,,,11
Fond du Lac,55039,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),1.42,1.45,,,1.42,,,,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2020,People per License,351.29,345.04,,,,,,351.29,,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2020,Total Licenses,295,16996,,,,,,,295,,,,
Fond du Lac,55039,Alcohol,Outlet Density,2020,Type A,82,4508,,,,,,,,82,,,
Fond du Lac,55039,Alcohol,Outlet Density,2020,Type B,191,11381,,,,,,,,,191,,
Fond du Lac,55039,Alcohol,Outlet Density,2020,Type C,13,778,,,,,,,,,,13,
Fond du Lac,55039,Alcohol,Outlet Density,2020,Type Unknown,34,1757,,,,,,,,,,,34
Forest,55041,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",966.71,827.88,,966.71,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2000,Lower Limit,774.33,820.18,,,,774.33,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2000,Number,97,44490,97,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2000,Upper Limit,1159.1,835.57,,,,,1159.1,,,,,,
Forest,55041,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",1240.42,843.3,,1240.42,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2001,Lower Limit,1021.2,835.56,,,,1021.2,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2001,Number,123,45596,123,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2001,Upper Limit,1459.64,851.04,,,,,1459.64,,,,,,
Forest,55041,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",1366.54,840.84,,1366.54,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2002,Lower Limit,1136.01,833.14,,,,1136.01,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2002,Number,135,45785,135,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2002,Upper Limit,1597.06,848.54,,,,,1597.06,,,,,,
Forest,55041,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",1164.44,831.54,,1164.44,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2003,Lower Limit,951.61,823.91,,,,951.61,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2003,Number,115,45562,115,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2003,Upper Limit,1377.26,839.18,,,,,1377.26,,,,,,
Forest,55041,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",977.43,860.64,,977.43,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2004,Lower Limit,782.91,852.9,,,,782.91,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2004,Number,97,47456,97,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2004,Upper Limit,1171.94,868.38,,,,,1171.94,,,,,,
Forest,55041,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",804.48,877.78,,804.48,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2005,Lower Limit,627.08,869.98,,,,627.08,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2005,Number,79,48683,79,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2005,Upper Limit,981.88,885.57,,,,,981.88,,,,,,
Forest,55041,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",1170.79,895.3,,1170.79,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2006,Lower Limit,955.87,887.45,,,,955.87,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2006,Number,114,49937,114,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2006,Upper Limit,1385.72,903.16,,,,,1385.72,,,,,,
Forest,55041,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",1078.95,910.91,,1078.95,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2007,Lower Limit,871.58,903.01,,,,871.58,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2007,Number,104,51109,104,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2007,Upper Limit,1286.32,918.81,,,,,1286.32,,,,,,
Forest,55041,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",1548.86,917.11,,1548.86,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2008,Lower Limit,1300.16,909.2,,,,1300.16,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2008,Number,149,51734,149,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2008,Upper Limit,1797.56,925.01,,,,,1797.56,,,,,,
Forest,55041,Alcohol,Hospitalizations,2009,"Crude Rate per 100,000",1341,883.1,,1341,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2009,Lower Limit,1106.84,875.36,,,,1106.84,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2009,Number,126,50065,126,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2009,Upper Limit,1575.15,890.83,,,,,1575.15,,,,,,
Forest,55041,Alcohol,Hospitalizations,2010,"Crude Rate per 100,000",1215.84,884.19,,1215.84,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2010,Lower Limit,991.66,876.46,,,,991.66,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2010,Number,113,50315,113,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2010,Upper Limit,1440.02,891.91,,,,,1440.02,,,,,,
Forest,55041,Alcohol,Hospitalizations,2011,"Crude Rate per 100,000",1200.13,855.44,,1200.13,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2011,Lower Limit,976.86,847.85,,,,976.86,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2011,Number,111,48810,111,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2011,Upper Limit,1423.4,863.03,,,,,1423.4,,,,,,
Forest,55041,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",1058.72,867.43,,1058.72,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2012,Lower Limit,848.03,859.8,,,,848.03,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2012,Number,97,49624,97,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2012,Upper Limit,1269.41,875.06,,,,,1269.41,,,,,,
Forest,55041,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",1352.09,829.33,,1352.09,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2013,Lower Limit,1113.14,821.88,,,,1113.14,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2013,Number,123,47587,123,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2013,Upper Limit,1591.05,836.78,,,,,1591.05,,,,,,
Forest,55041,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",1305.97,835.15,,1305.97,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2014,Lower Limit,1071.32,827.69,,,,1071.32,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2014,Number,119,48048,119,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2014,Upper Limit,1540.62,842.62,,,,,1540.62,,,,,,
Forest,55041,Alcohol,Hospitalizations,2015,"Crude Rate per 100,000",1297.84,829.42,,1297.84,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2015,Lower Limit,1062.67,821.99,,,,1062.67,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2015,Number,117,47799,117,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2015,Upper Limit,1533.01,836.86,,,,,1533.01,,,,,,
Forest,55041,Alcohol,Hospitalizations,2016,"Crude Rate per 100,000",1006.64,742.71,,1006.64,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2016,Lower Limit,799.81,735.69,,,,799.81,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2016,Number,91,42893,91,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2016,Upper Limit,1213.46,749.74,,,,,1213.46,,,,,,
Forest,55041,Alcohol,Hospitalizations,2017,"Crude Rate per 100,000",723.75,750.99,,723.75,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2017,Lower Limit,547.8,743.93,,,,547.8,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2017,Number,65,43506,65,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2017,Upper Limit,899.7,758.05,,,,,899.7,,,,,,
Forest,55041,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",822.13,759.56,,822.13,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2018,Lower Limit,634.81,752.47,,,,634.81,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2018,Number,74,44125,74,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2018,Upper Limit,1009.45,766.64,,,,,1009.45,,,,,,
Forest,55041,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",1084.79,761.96,,1084.79,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2019,Lower Limit,870.01,754.87,,,,870.01,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2019,Number,98,44381,98,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2019,Upper Limit,1299.57,769.05,,,,,1299.57,,,,,,
Forest,55041,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",861.97,719.59,,861.97,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2020,Lower Limit,671.89,712.74,,,,671.89,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2020,Number,79,42429,79,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2020,Upper Limit,1052.06,726.44,,,,,1052.06,,,,,,
Forest,55041,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",723.39,727.15,,723.39,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2021,Lower Limit,550.17,720.25,,,,550.17,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2021,Number,67,42757,67,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2021,Upper Limit,896.6,734.04,,,,,896.6,,,,,,
Forest,55041,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",831.47,691.01,,831.47,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2022,Lower Limit,646.94,684.3,,,,646.94,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2022,Number,78,40718,78,,,,,,,,,,
Forest,55041,Alcohol,Hospitalizations,2022,Upper Limit,1015.99,697.72,,,,,1015.99,,,,,,
Forest,55041,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),4.31,1.5,,,4.31,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2010,People per License,115.89,334.38,,,,,,115.89,,,,,
Forest,55041,Alcohol,Outlet Density,2010,Total Licenses,80,17041,,,,,,,80,,,,
Forest,55041,Alcohol,Outlet Density,2010,Type A,11,4057,,,,,,,,11,,,
Forest,55041,Alcohol,Outlet Density,2010,Type B,64,12372,,,,,,,,,64,,
Forest,55041,Alcohol,Outlet Density,2010,Type C,1,698,,,,,,,,,,1,
Forest,55041,Alcohol,Outlet Density,2010,Type Unknown,5,733,,,,,,,,,,,5
Forest,55041,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),4.46,1.49,,,4.46,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2011,People per License,112.21,335.3,,,,,,112.21,,,,,
Forest,55041,Alcohol,Outlet Density,2011,Total Licenses,82,17040,,,,,,,82,,,,
Forest,55041,Alcohol,Outlet Density,2011,Type A,12,3890,,,,,,,,12,,,
Forest,55041,Alcohol,Outlet Density,2011,Type B,67,11788,,,,,,,,,67,,
Forest,55041,Alcohol,Outlet Density,2011,Type C,3,696,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2011,Type Unknown,1,1533,,,,,,,,,,,1
Forest,55041,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),4.44,1.49,,,4.44,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2012,People per License,112.63,336.2,,,,,,112.63,,,,,
Forest,55041,Alcohol,Outlet Density,2012,Total Licenses,81,17040,,,,,,,81,,,,
Forest,55041,Alcohol,Outlet Density,2012,Type A,15,4311,,,,,,,,15,,,
Forest,55041,Alcohol,Outlet Density,2012,Type B,65,12872,,,,,,,,,65,,
Forest,55041,Alcohol,Outlet Density,2012,Type C,4,741,,,,,,,,,,4,
Forest,55041,Alcohol,Outlet Density,2012,Type Unknown,0,97,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),4.29,1.48,,,4.29,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2013,People per License,116.59,338.52,,,,,,116.59,,,,,
Forest,55041,Alcohol,Outlet Density,2013,Total Licenses,78,16968,,,,,,,78,,,,
Forest,55041,Alcohol,Outlet Density,2013,Type A,15,4382,,,,,,,,15,,,
Forest,55041,Alcohol,Outlet Density,2013,Type B,63,12842,,,,,,,,,63,,
Forest,55041,Alcohol,Outlet Density,2013,Type C,5,734,,,,,,,,,,5,
Forest,55041,Alcohol,Outlet Density,2013,Type Unknown,0,26,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),4.31,1.47,,,4.31,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2014,People per License,116.01,340.6,,,,,,116.01,,,,,
Forest,55041,Alcohol,Outlet Density,2014,Total Licenses,78,16898,,,,,,,78,,,,
Forest,55041,Alcohol,Outlet Density,2014,Type A,14,4412,,,,,,,,14,,,
Forest,55041,Alcohol,Outlet Density,2014,Type B,63,12822,,,,,,,,,63,,
Forest,55041,Alcohol,Outlet Density,2014,Type C,5,743,,,,,,,,,,5,
Forest,55041,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),4.27,1.47,,,4.27,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2015,People per License,117.01,340.24,,,,,,117.01,,,,,
Forest,55041,Alcohol,Outlet Density,2015,Total Licenses,77,16948,,,,,,,77,,,,
Forest,55041,Alcohol,Outlet Density,2015,Type A,13,4466,,,,,,,,13,,,
Forest,55041,Alcohol,Outlet Density,2015,Type B,62,12750,,,,,,,,,62,,
Forest,55041,Alcohol,Outlet Density,2015,Type C,3,853,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2015,Type Unknown,1,15,,,,,,,,,,,1
Forest,55041,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),4.5,1.47,,,4.5,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2016,People per License,111.05,340.01,,,,,,111.05,,,,,
Forest,55041,Alcohol,Outlet Density,2016,Total Licenses,81,17012,,,,,,,81,,,,
Forest,55041,Alcohol,Outlet Density,2016,Type A,12,4684,,,,,,,,12,,,
Forest,55041,Alcohol,Outlet Density,2016,Type B,68,12757,,,,,,,,,68,,
Forest,55041,Alcohol,Outlet Density,2016,Type C,3,908,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),4.29,1.47,,,4.29,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2017,People per License,116.63,339.35,,,,,,116.63,,,,,
Forest,55041,Alcohol,Outlet Density,2017,Total Licenses,77,17100,,,,,,,77,,,,
Forest,55041,Alcohol,Outlet Density,2017,Type A,12,4866,,,,,,,,12,,,
Forest,55041,Alcohol,Outlet Density,2017,Type B,64,12882,,,,,,,,,64,,
Forest,55041,Alcohol,Outlet Density,2017,Type C,3,882,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),4.12,1.47,,,4.12,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2018,People per License,121.49,339.74,,,,,,121.49,,,,,
Forest,55041,Alcohol,Outlet Density,2018,Total Licenses,74,17116,,,,,,,74,,,,
Forest,55041,Alcohol,Outlet Density,2018,Type A,11,4954,,,,,,,,11,,,
Forest,55041,Alcohol,Outlet Density,2018,Type B,63,12899,,,,,,,,,63,,
Forest,55041,Alcohol,Outlet Density,2018,Type C,3,914,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Forest,55041,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),3.95,1.47,,,3.95,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2019,People per License,126.72,341.13,,,,,,126.72,,,,,
Forest,55041,Alcohol,Outlet Density,2019,Total Licenses,71,17086,,,,,,,71,,,,
Forest,55041,Alcohol,Outlet Density,2019,Type A,11,4665,,,,,,,,11,,,
Forest,55041,Alcohol,Outlet Density,2019,Type B,59,12099,,,,,,,,,59,,
Forest,55041,Alcohol,Outlet Density,2019,Type C,3,862,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2019,Type Unknown,1,965,,,,,,,,,,,1
Forest,55041,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),3.9,1.45,,,3.9,,,,,,,,
Forest,55041,Alcohol,Outlet Density,2020,People per License,128.3,345.04,,,,,,128.3,,,,,
Forest,55041,Alcohol,Outlet Density,2020,Total Licenses,71,16996,,,,,,,71,,,,
Forest,55041,Alcohol,Outlet Density,2020,Type A,10,4508,,,,,,,,10,,,
Forest,55041,Alcohol,Outlet Density,2020,Type B,53,11381,,,,,,,,,53,,
Forest,55041,Alcohol,Outlet Density,2020,Type C,3,778,,,,,,,,,,3,
Forest,55041,Alcohol,Outlet Density,2020,Type Unknown,8,1757,,,,,,,,,,,8
Grant,55043,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",556.91,827.88,,556.91,,,,,,,,,
Grant,55043,Alcohol,Hospitalizations,2000,Lower Limit,491.21,820.18,,,,491.21,,,,,,,
Grant,55043,Alcohol,Hospitalizations,2000,Number,276,44490,276,,,,,,,,,,
